variavel;estrato;perfil_cluster;categoria;candidatos_cluster_categoria;candidatos_cluster;perc_cluster;perc_estrato;perc_base;indice_vs_estrato;indice_vs_base;delta_pp_vs_estrato;delta_pp_vs_base
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;AGIR;10;326;0.03067484662576687;0.026755852842809364;0.021735550798616828;1.146472392638037;1.4112753299869865;0.3918993782957507;0.8939295827150042
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;AVANTE;10;326;0.03067484662576687;0.035355948399426664;0.03468906087051979;0.8676007295639196;0.8842801118272889;-0.46811017736597926;-0.4014214244752918
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PSDB;10;326;0.03067484662576687;0.034400382226469184;0.03578681596135902;0.8917007498295841;0.857154955022771;-0.37255356007023127;-0.5111969335592149
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;NOVO;8;326;0.024539877300613498;0.018155757286192068;0.021296448762281137;1.3516306102680014;1.1522990323192714;0.6384120014421429;0.3243428538332361
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PMN;8;326;0.024539877300613498;0.022694696607740088;0.01756408145342774;1.081304488214401;1.3971625766871167;0.184518069287341;0.697579584718576
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PRTB;8;326;0.024539877300613498;0.02771141901576684;0.02826719358911027;0.885551089485932;0.8681398534754899;-0.31715417151533426;-0.3727316288496773
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PT;7;326;0.02147239263803681;0.05207835642618251;0.05049673417860475;0.41230933753588117;0.4252233929047746;-3.0605963788145703;-2.902434154056794
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PV;7;326;0.02147239263803681;0.016483516483516484;0.012294857017399418;1.3026584867075666;1.7464532208588959;0.4988876154520327;0.9177535620637393
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;CIDADANIA;6;326;0.018404907975460124;0.016961299569995224;0.016685877380756352;1.08511189838417;1.10302308685825;0.14436084054649;0.1719030594703772
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PATRIOTA;6;326;0.018404907975460124;0.039417104634495936;0.039409407761128494;0.46692693809258234;0.46701813148315874;-2.101219665903581;-2.100449978566837
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PMB;5;326;0.015337423312883436;0.020544672718585764;0.02437016301663099;0.7465401626480239;0.6293525120212237;-0.5207249405702328;-0.9032739703747553
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PSTU;2;326;0.006134969325153374;0.007405637840420449;0.00488501015423459;0.8284187611320009;1.2558764734266217;-0.12706685152670746;0.12499591709187845
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;REDE;2;326;0.006134969325153374;0.019350215002388916;0.016356550853504584;0.31704915549496326;0.37507720179519904;-1.3215245677235543;-1.0221581528351211
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;DC;1;326;0.003067484662576687;0.019827998088867656;0.018058071244305394;0.1547047084041688;0.1698677904786768;-1.6760513426290968;-1.4990586581728707
