SQ_CANDIDATO;valor_ativos_financeiros;valor_bens_luxo_colecao;valor_creditos_direitos;valor_dinheiro_especie;valor_direitos_intangiveis;valor_imoveis;valor_outros;valor_outros_atividade_profissional;valor_participacoes_societarias;valor_rural_agropecuario;valor_veiculos;patrimonio_total;perc_ativos_financeiros;perc_bens_luxo_colecao;perc_creditos_direitos;perc_dinheiro_especie;perc_direitos_intangiveis;perc_imoveis;perc_outros;perc_outros_atividade_profissional;perc_participacoes_societarias;perc_rural_agropecuario;perc_veiculos;qtd_bens;qtd_macros_presentes;indice_concentracao_macro;log_patrimonio_total;log_qtd_bens;SG_UF;log_valor_ativos_financeiros;log_valor_bens_luxo_colecao;log_valor_creditos_direitos;log_valor_dinheiro_especie;log_valor_direitos_intangiveis;log_valor_imoveis;log_valor_outros;log_valor_outros_atividade_profissional;log_valor_participacoes_societarias;log_valor_rural_agropecuario;log_valor_veiculos;estrato_base;subestrato_alto;estrato_final;cluster_final_codigo;perfil_patrimonial_final
190001606470;0;0;0;500000;0;5500000;0;0;0;0;1900000;7900000;0.0;0.0;0.0;0.0632911392405063;0.0;0.6962025316455697;0.0;0.0;0.0;0.0;0.240506329113924;5;3;0.5465470277199167;15.88237344401952;1.791759469228055;RJ;0.0;0.0;0.0;13.122365377402328;0.0;15.520258832020865;0.0;0.0;0.0;0.0;14.45736497045232;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
190001606471;0;0;0;100000;0;3000000;0;0;0;0;0;3100000;0.0;0.0;0.0;0.032258064516129;0.0;0.967741935483871;0.0;0.0;0.0;0.0;0.0;2;2;0.9375650364203956;14.946912992035967;1.0986122886681096;RJ;0.0;0.0;0.0;11.51293546492023;0.0;14.914123179965662;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
190001606472;0;0;0;700000;0;0;0;0;0;0;570000;1270000;0.0;0.0;0.0;0.5511811023622047;0.0;0.0;0.0;0.0;0.0;0.0;0.4488188976377952;2;2;0.505239010478021;14.05452824583604;1.0986122886681096;RJ;0.0;0.0;0.0;13.45883704259595;0.0;0.0;0.0;0.0;0.0;0.0;13.25339339419516;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c1;Patrimônio intermediário - veicular concentrado
190001606474;0;0;0;0;0;2360000;0;0;0;0;235000;2595000;0.0;0.0;0.0;0.0;0.0;0.9094412331406552;0.0;0.0;0.0;0.0;0.0905587668593449;3;2;0.8352842467914805;14.769097459938507;1.3862943611198906;RJ;0.0;0.0;0.0;0.0;0.0;14.674172600730516;0.0;0.0;0.0;0.0;12.367345048436391;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
190001606475;0;0;0;0;0;400000;0;0;0;0;400000;800000;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;2;2;0.5;13.592368256649284;1.0986122886681096;RJ;0.0;0.0;0.0;0.0;0.0;12.899222326086994;0.0;0.0;0.0;0.0;12.899222326086994;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c6;Baixo patrimônio - veicular financeiro
190001606477;0;0;0;0;0;0;0;0;4200000;0;1380000;5580000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7526881720430108;0.0;0.2473118279569892;2;2;0.6277026245808763;15.534699513568947;1.0986122886681096;RJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.250595321348806;0.0;14.137594781770806;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c4;Patrimônio intermediário - societário concentrado
190001606479;0;0;16493373;452100;0;2750000;0;0;2500000;0;3160000;25355473;0.0;0.0;0.6504857156480576;0.017830469973879;0.0;0.1084578465564416;0.0;0.0;0.0985980423240378;0.0;0.1246279254975838;7;5;0.4604663901652798;17.04850520157408;2.079441541679836;RJ;0.0;0.0;16.618469282460097;13.021660885180273;0.0;14.827111833279051;0.0;0.0;14.731801689838349;0.0;14.96608290201874;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c2;Alto patrimônio - imobiliário financeiro créditos direitos misto
190001606482;0;0;0;500000;0;10500000;0;0;0;0;1000000;12000000;0.0;0.0;0.0;0.0416666666666666;0.0;0.875;0.0;0.0;0.0;0.0;0.0833333333333333;4;3;0.7743055555555556;16.300417291085605;1.6094379124341005;RJ;0.0;0.0;0.0;13.122365377402328;0.0;16.166885910365842;0.0;0.0;0.0;0.0;13.815511557963774;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c6;Alto patrimônio - imobiliário financeiro
190001606483;0;0;0;0;0;0;0;0;900000;0;65000;965000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.932642487046632;0.0;0.0673575129533678;2;2;0.8743590431957904;13.779884416590017;1.0986122886681096;RJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.710151153416941;0.0;11.082157933374816;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c2;Baixo patrimônio - societário concentrado
190001606484;0;0;0;200000;0;0;0;0;0;0;0;200000;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;12.206077645517674;0.6931471805599453;RJ;0.0;0.0;0.0;12.206077645517674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c7;Baixo patrimônio - dinheiro espécie outros ativos
190001606485;0;0;0;0;0;0;0;0;2180000;0;1940000;4120000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.529126213592233;0.0;0.470873786407767;5;2;0.5016966726364408;15.231363964044126;1.791759469228055;RJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.594835893480763;0.0;14.478199046503295;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c4;Patrimônio intermediário - societário concentrado
190001606486;0;0;0;0;0;6800000;0;0;0;0;930000;7730000;0.0;0.0;0.0;0.0;0.0;0.8796895213454075;0.0;0.0;0.0;0.0;0.1203104786545925;7;2;0.7883282652390092;15.860619549929702;2.079441541679836;RJ;0.0;0.0;0.0;0.0;0.0;15.732433317205148;0.0;0.0;0.0;0.0;13.742940940397677;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
190001606490;0;0;0;700000;0;600000;0;0;0;0;343290;1643290;0.0;0.0;0.0;0.4259747214429589;0.0;0.3651211898082505;0.0;0.0;0.0;0.0;0.2089040887487905;3;3;0.3584088648513615;14.312211496369864;1.3862943611198906;RJ;0.0;0.0;0.0;13.45883704259595;0.0;13.304686600863562;0.0;0.0;0.0;0.0;12.746333762964646;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
190001606491;0;0;0;0;0;9000000;3000000;0;0;0;500000;12500000;0.0;0.0;0.0;0.0;0.0;0.72;0.24;0.0;0.0;0.0;0.04;5;3;0.5776;16.341239282272525;1.791759469228055;RJ;0.0;0.0;0.0;0.0;0.0;16.012735246411598;14.914123179965662;0.0;0.0;0.0;13.122365377402328;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
190001606535;0;0;1000000;0;0;3770000;0;0;1004050;6000000;896622;12670672;0.0;0.0;0.0789224123235137;0.0;0.0;0.2975374944596466;0.0;0.0;0.0792420480934239;0.4735344739410822;0.0707635711823335;8;5;0.3302789909794622;16.354800668487265;2.19722457733622;RJ;0.0;0.0;13.815511557963774;0.0;0.0;15.142585824676148;0.0;0.0;13.819553374756445;15.607270193858982;13.706390762839325;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c8;Alto patrimônio - imobiliário rural agropecuário financeiro misto mais diversificado
190001606536;50000;0;1494501;0;0;0;0;0;12820000;0;0;14364501;0.0034808031270978;0.0;0.1040412750850168;0.0;0.0;0.0;0.0;0.0;0.8924779217878853;0.0;0.0;4;3;0.8073535437905486;16.480270582199744;1.6094379124341005;RJ;10.819798284210286;0.0;14.217303598945449;0.0;0.0;0.0;0.0;0.0;16.366517087459915;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c2;Alto patrimônio - imobiliário financeiro créditos direitos misto
190001606538;43881537;0;0;700000;0;14942835;0;0;0;0;2770000;62294372;0.7044221747672487;0.0;0.0;0.0112369701712379;0.0;0.2398745588124718;0.0;0.0;0.0;0.0;0.0444662962490415;25;4;0.5558539252700351;17.947381658651203;3.258096538021482;RJ;17.5970042428938;0.0;0.0;13.45883704259595;0.0;16.519742545624826;0.0;0.0;0.0;0.0;14.834358239174286;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c6;Alto patrimônio - imobiliário financeiro
190001606539;11562306;0;0;4000000;0;27170065;0;0;2500000;0;0;45232371;0.2556201619411019;0.0;0.0;0.0884322424751954;0.0;0.6006774440367055;0.0;0.0;0.0552701515469971;0.0;0.0;5;4;0.4370301101264844;17.627323583147696;1.791759469228055;RJ;16.263260968771615;0.0;0.0;15.201805169084134;0.0;17.117626410549377;0.0;0.0;14.731801689838349;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c6;Alto patrimônio - imobiliário financeiro
190001606541;0;0;0;0;0;2000000;0;0;0;0;0;2000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.508658238524095;0.6931471805599453;RJ;0.0;0.0;0.0;0.0;0.0;14.508658238524095;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
190001606549;0;0;0;1000000;0;0;0;0;0;0;294000;1294000;0.0;0.0;0.0;0.7727975270479135;0.0;0.0;0.0;0.0;0.0;0.0;0.2272024729520865;2;2;0.6488369815269142;14.073249526840211;1.0986122886681096;RJ;0.0;0.0;0.0;13.815511557963774;0.0;0.0;0.0;0.0;0.0;0.0;12.591338447675579;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c1;Patrimônio intermediário - veicular concentrado
190001606550;2187535;0;311501;0;0;19523801;13688253;0;2431492;8339982;0;46482564;0.047061409951482;0.0;0.0067014590675333;0.0;0.0;0.4200241836917602;0.2944814533036516;0.0;0.0523097650121021;0.1794217289734705;0.0;12;6;0.3003277954294664;17.65458785401111;2.5649493574615367;RJ;14.598286354221347;0.0;12.64916103773478;0.0;0.0;16.787144894573277;16.432048650781766;0.0;14.704016029940485;15.936571735963547;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c8;Alto patrimônio - imobiliário rural agropecuário financeiro misto mais diversificado
190001606551;0;0;0;0;0;0;0;0;250000;0;1220000;1470000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1700680272108843;0.0;0.8299319727891157;3;2;0.7177102133370356;14.200773639026796;1.3862943611198906;RJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.429220196836383;0.0;14.014362236381235;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c1;Patrimônio intermediário - veicular concentrado
190001606556;0;0;0;400000;0;0;0;0;85000;0;0;485000;0.0;0.0;0.0;0.8247422680412371;0.0;0.0;0.0;0.0;0.1752577319587628;0.0;0.0;2;2;0.7109150813051333;13.091906231773164;1.0986122886681096;RJ;0.0;0.0;0.0;12.899222326086994;0.0;0.0;0.0;0.0;11.350418300109132;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c2;Baixo patrimônio - societário concentrado
190001606560;0;0;0;0;0;800000;0;0;0;0;150000;950000;0.0;0.0;0.0;0.0;0.0;0.8421052631578947;0.0;0.0;0.0;0.0;0.1578947368421052;2;2;0.7340720221606647;13.76421831620775;1.0986122886681096;RJ;0.0;0.0;0.0;0.0;0.0;13.592368256649284;0.0;0.0;0.0;0.0;11.918397239722838;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
190001606567;0;0;0;0;0;0;0;0;15806000;0;0;15806000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;1;1.0;16.57590023601417;1.0986122886681096;RJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.57590023601417;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
190001606568;0;0;0;0;0;5750000;0;0;525000;0;0;6275000;0.0;0.0;0.0;0.0;0.0;0.9163346613545816;0.0;0.0;0.0836653386454183;0.0;0.0;6;2;0.8466691004904683;15.65208420234466;1.9459101490553128;RJ;0.0;0.0;0.0;0.0;0.0;15.564710586686562;0.0;0.0;13.171155446333852;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c7;Patrimônio intermediário - imobiliário misto
190001606569;0;0;0;0;0;0;0;0;0;0;240000;240000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;12.388398368982116;0.6931471805599453;RJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.388398368982115;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
190001606570;0;0;0;0;0;220000;0;0;0;0;0;220000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;12.301387370778713;0.6931471805599453;RJ;0.0;0.0;0.0;0.0;0.0;12.301387370778713;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
190001606571;0;0;0;0;0;1750000;0;0;0;0;0;1750000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.375126917328105;0.6931471805599453;RJ;0.0;0.0;0.0;0.0;0.0;14.375126917328105;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
190001606574;2000000;0;0;2500000;0;800000;0;0;10000000;0;0;15300000;0.130718954248366;0.0;0.0;0.1633986928104575;0.0;0.0522875816993464;0.0;0.0;0.6535947712418301;0.0;0.0;4;4;0.4737066940065786;16.54336345172214;1.6094379124341005;RJ;14.508658238524095;0.0;0.0;14.731801689838349;0.0;13.592368256649284;0.0;0.0;16.118095750958314;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c6;Alto patrimônio - imobiliário financeiro
190001606579;748500;0;0;1650000;0;830304;0;0;40000;0;1850000;5118804;0.1462255636277536;0.0;0.0;0.3223409218247074;0.0;0.1622066404574193;0.0;0.0;0.0078143253775686;0.0;0.3614125487125508;7;5;0.2822766735975473;15.448431571336537;2.079441541679836;RJ;13.525827818846272;0.0;0.0;14.316286451937186;0.0;13.629548382151778;0.0;0.0;10.596659732783579;0.0;14.430696737594902;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c7;Patrimônio intermediário - imobiliário misto
190001609389;789160;0;0;0;0;0;0;0;0;0;0;789160;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;13.57872563477826;1.0986122886681096;RJ;13.578725634778259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c3;Baixo patrimônio - financeiro concentrado
190001609390;4068575;0;120194;0;0;0;0;0;3000;0;0;4191769;0.9706104988132696;0.0;0.0286738128937925;0.0;0.0;0.0;0.0;0.0;0.0007156882929378;0.0;0.0;6;3;0.9429074401621448;15.248633637065584;1.9459101490553128;RJ;15.21880361904761;0.0;11.69687070288028;0.0;0.0;0.0;0.0;0.0;8.006700845440367;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c3;Patrimônio intermediário - créditos direitos misto
190001609504;13914377;0;0;0;0;62950444;0;0;0;0;0;76864821;0.1810239953593335;0.0;0.0;0.0;0.0;0.8189760046406666;0.0;0.0;0.0;0.0;0.0;11;2;0.7034913830730452;18.157558878577767;2.4849066497880004;RJ;16.448433251978987;0.0;0.0;0.0;0.0;17.957858387532106;0.0;0.0;0.0;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
190001609506;0;0;0;0;0;1500000;0;0;0;0;0;1500000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.220976332738882;0.6931471805599453;RJ;0.0;0.0;0.0;0.0;0.0;14.220976332738882;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
190001609514;0;0;0;100000;0;0;0;0;0;0;0;100000;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;11.51293546492023;0.6931471805599453;RJ;0.0;0.0;0.0;11.51293546492023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c7;Baixo patrimônio - dinheiro espécie outros ativos
190001609516;118414;0;1468468;0;0;0;0;0;0;0;0;1586882;0.0746205451949168;0.0;0.9253794548050832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;2;0.8618953611405398;14.277282272783236;1.0986122886681096;RJ;11.681950682596835;0.0;14.199730919421826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c3;Patrimônio intermediário - créditos direitos misto
190001609517;2283203;0;0;0;0;0;0;0;0;0;235000;2518203;0.906679485331405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.093320514668595;2;2;0.8307764075788329;14.73905650698466;1.0986122886681096;RJ;14.641090277630294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.367345048436391;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c8;Patrimônio intermediário - financeiro concentrado
190001609518;0;0;0;70000;0;0;0;0;0;0;0;70000;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;11.156264806643742;0.6931471805599453;RJ;0.0;0.0;0.0;11.156264806643742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c7;Baixo patrimônio - dinheiro espécie outros ativos
190001609519;0;0;0;10000;0;2000000;0;0;0;0;500000;2510000;0.0;0.0;0.0;0.0039840637450199;0.0;0.796812749003984;0.0;0.0;0.0;0.0;0.199203187250996;3;3;0.6746083395501659;14.735793709514262;1.3862943611198906;RJ;0.0;0.0;0.0;9.210440366976517;0.0;14.508658238524095;0.0;0.0;0.0;0.0;13.122365377402328;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
190001609520;4007930;0;0;950000;0;1665000;0;0;466668;0;70000;7159598;0.5597981897866333;0.0;0.0;0.1326890141038645;0.0;0.2325549562978256;0.0;0.0;0.0651807545619181;0.0;0.0097770852497584;22;5;0.3894063176121727;15.783964531781864;3.1354942159291497;RJ;15.203785706029786;0.0;0.0;13.76421831620775;0.0;14.325336281997101;0.0;0.0;13.053375505904878;0.0;11.156264806643742;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c7;Patrimônio intermediário - imobiliário misto
190001609523;0;0;0;120000;0;8135000;0;0;0;550000;0;8805000;0.0;0.0;0.0;0.0136286201022146;0.0;0.9239068710959684;0.0;0.0;0.0;0.0624645088018171;0.0;11;3;0.8576914606040849;15.990830413484272;2.4849066497880004;RJ;0.0;0.0;0.0;11.695255355062795;0.0;15.911686421560898;0.0;0.0;0.0;13.217675375388819;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c2;Patrimônio intermediário - imobiliário rural agropecuário
190001609524;7631470;110000;0;150000;0;6150000;0;0;1422600;0;0;15464070;0.4934968607876193;0.0071132631965582;0.0;0.009699904358943;0.0;0.3976960787166638;0.0;0.0;0.0919938929402156;0.0;0.0;18;5;0.4103088856300178;16.55402989116861;2.9444389791664403;RJ;15.847791176290784;11.608244735642321;0.0;11.918397239722838;0.0;15.631962802384313;0.0;0.0;14.167997444219587;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c6;Alto patrimônio - imobiliário financeiro
190001609525;48341425;0;0;0;0;36547101;2400000;0;395998;0;0;87684524;0.5513107991553903;0.0;0.0;0.0;0.0;0.4168021827888351;0.0273708505277396;0.0;0.0045161675280349;0.0;0.0;28;4;0.4784372160706457;18.289255987952764;3.367295829986474;RJ;17.69379943218391;0.0;0.0;0.0;0.0;17.41411245237086;14.690979711984754;0.0;12.889166964980904;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
190001609526;1715675;0;0;0;0;0;0;0;0;0;650000;2365675;0.7252369831020744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2747630168979255;5;2;0.6014633971138483;14.67657437416024;1.791759469228055;RJ;14.355317730014157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.384729180332174;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c8;Patrimônio intermediário - financeiro concentrado
190001609527;0;0;0;0;0;800000;0;0;50010;0;0;850010;0.0;0.0;0.0;0.0;0.0;0.9411653980541406;0.0;0.0;0.0588346019458594;0.0;0.0;3;2;0.8892538168805366;13.653004569559233;1.3862943611198906;RJ;0.0;0.0;0.0;0.0;0.0;13.592368256649284;0.0;0.0;10.819998260213833;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
190001609528;2012;0;863187;355000;0;1461500;0;0;34400000;0;0;37081699;5.425857105414722e-05;0.0;0.0232779787139742;0.009573455628341;0.0;0.0394129729600577;0.0;0.0;0.9276813341265728;0.0;0.0;7;5;0.8627795584140769;17.42863414442869;2.079441541679836;RJ;7.607381425639791;0.0;13.668387791068541;12.779875885354993;0.0;14.194974547761737;0.0;0.0;17.353567151413394;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c2;Alto patrimônio - imobiliário financeiro créditos direitos misto
190001609530;0;0;0;20000;0;0;0;0;0;0;389000;409000;0.0;0.0;0.0;0.0488997555012225;0.0;0.0;0.0;0.0;0.0;0.0;0.9511002444987776;2;2;0.9069828611737136;12.921472880009723;1.0986122886681096;RJ;0.0;0.0;0.0;9.90353755128617;0.0;0.0;0.0;0.0;0.0;0.0;12.871337193291367;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
190001609531;100000;0;0;0;0;150000;0;0;0;0;760000;1010000;0.099009900990099;0.0;0.0;0.0;0.0;0.1485148514851485;0.0;0.0;0.0;0.0;0.7524752475247525;3;3;0.5980786197431625;13.82546187891596;1.3862943611198906;RJ;11.51293546492023;0.0;0.0;0.0;0.0;11.918397239722838;0.0;0.0;0.0;0.0;13.541075028051122;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c6;Patrimônio intermediário - imobiliário financeiro
190001609532;0;0;0;0;0;400000;0;0;0;0;50000;450000;0.0;0.0;0.0;0.0;0.0;0.8888888888888888;0.0;0.0;0.0;0.0;0.1111111111111111;2;2;0.8024691358024691;13.017005083966255;1.0986122886681096;RJ;0.0;0.0;0.0;0.0;0.0;12.899222326086994;0.0;0.0;0.0;0.0;10.819798284210286;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
190001609533;2415164;0;0;0;0;0;0;0;1940000;0;397000;4752164;0.5082240427729346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4082350693284154;0.0;0.0835408878986499;5;3;0.4319266294329366;15.374110861644038;1.791759469228055;RJ;14.697278165716268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.478199046503295;0.0;12.891694078557842;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c7;Patrimônio intermediário - imobiliário misto
190001609534;0;0;0;3000000;0;2550000;0;0;0;0;1360000;6910000;0.0;0.0;0.0;0.4341534008683068;0.0;0.3690303907380607;0.0;0.0;0.0;0.0;0.1968162083936324;7;3;0.3634092246602482;15.748480340461642;2.079441541679836;RJ;0.0;0.0;0.0;14.914123179965662;0.0;14.751604309291395;0.0;0.0;0.0;0.0;14.122995993006082;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
190001609535;448175;0;0;400000;0;48319197;0;0;1279000;380000;40000;50866372;0.0088108308569756;0.0;0.0;0.0078637414911368;0.0;0.949924185668284;0.0;0.0;0.0251443134179099;0.0074705544165799;0.0007863741491136;13;6;0.9031840917530336;17.744712614866422;2.639057329615259;RJ;13.012941291391817;0.0;0.0;12.899222326086994;0.0;17.693339513770972;0.0;0.0;14.061589862421503;12.847929163278053;10.596659732783579;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c4;Alto patrimônio - imobiliário rural agropecuário financeiro misto mais concentrado
190001609536;0;0;0;0;0;0;0;0;0;0;300000;300000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;12.611541086966117;0.6931471805599453;RJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.611541086966115;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
190001609538;0;0;0;0;0;19133823;0;0;0;0;221160;19354983;0.0;0.0;0.0;0.0;0.0;0.988573485184668;0.0;0.0;0.0;0.0;0.011426514815332;5;2;0.9774081008509858;16.778460515333766;1.791759469228055;RJ;0.0;0.0;0.0;0.0;0.0;16.76696821689217;0.0;0.0;0.0;0.0;12.306646222054958;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
190001609540;11650000;0;0;0;0;0;0;0;1000000;9000000;0;21650000;0.5381062355658198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046189376443418;0.4157043879907621;0.0;3;3;0.4645019174458235;16.89051605860215;1.3862943611198906;RJ;16.27081682381289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.815511557963774;16.012735246411598;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
190001609541;169925;0;0;0;0;0;0;0;0;0;0;169925;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;12.043118327146765;0.6931471805599453;RJ;12.043118327146765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c3;Baixo patrimônio - financeiro concentrado
190001609542;1812168;0;127276;0;0;0;0;0;290000;0;0;2229444;0.8128340518981414;0.0;0.057088673229738;0.0;0.0;0.0;0.0;0.0;0.1300772748721206;0.0;0.0;6;3;0.6808784099744395;14.617263233537036;1.9459101490553128;RJ;14.410035028344122;0.0;11.75412109265218;0.0;0.0;0.0;0.0;0.0;12.577639650232573;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c3;Patrimônio intermediário - créditos direitos misto
