SQ_CANDIDATO;valor_ativos_financeiros;valor_bens_luxo_colecao;valor_creditos_direitos;valor_dinheiro_especie;valor_direitos_intangiveis;valor_imoveis;valor_outros;valor_outros_atividade_profissional;valor_participacoes_societarias;valor_rural_agropecuario;valor_veiculos;perc_ativos_financeiros;perc_bens_luxo_colecao;perc_creditos_direitos;perc_dinheiro_especie;perc_direitos_intangiveis;perc_imoveis;perc_outros;perc_outros_atividade_profissional;perc_participacoes_societarias;perc_rural_agropecuario;perc_veiculos;qtd_bens;qtd_macros_presentes;indice_concentracao_macro;patrimonio_total
250001602062;30000.0;0.0;0.0;0.0;0.0;104500.0;0.0;0.0;60000.0;0.0;0.0;0.15424164524421594;0.0;0.0;0.0;0.0;0.5372750642673522;0.0;0.0;0.30848329048843187;0.0;0.0;4;3;0.40761692032170016;194500.0
250001602063;25439.13;0.0;0.0;66150.0;0.0;0.0;0.0;0.0;2054700.0;0.0;42400.0;0.011622998282995083;0.0;0.0;0.030223570398049175;0.0;0.0;0.0;0.0;0.938781105016956;0.0;0.019372326301999775;8;4;0.8827338084599005;2188689.13
250001602064;326282.01;0.0;0.0;0.0;0.0;375087.3;0.0;0.0;24750.969999999998;0.0;30000.0;0.4315213050495088;0.0;0.0;0.0;0.0;0.49606829749362097;0.0;0.0;0.0327341702830666;0.0;0.03967622717380362;14;4;0.434940121396719;756120.28
250001602065;49000.0;0.0;28500.0;0.0;0.0;335000.0;0.0;0.0;2000.0;0.0;42000.0;0.10733844468784227;0.0;0.0624315443592552;0.0;0.0;0.7338444687842278;0.0;0.0;0.004381161007667032;0.0;0.09200438116100766;7;5;0.5624309445288872;456500.0
250001602066;48096.65;0.0;1031818.81;0.0;0.0;1060560.21;0.0;0.0;1029267.36;0.0;22215.4;0.015068069041237484;0.0;0.32325571671057135;0.0;0.0;0.3322600319704038;0.0;0.0;0.32245637985955855;0.0;0.006959802418228862;13;5;0.31914458969750314;3191958.4299999997
250001602067;13471.0;0.0;0.0;350000.0;0.0;362513.78;1000.0;0.0;172098.0;0.0;23000.0;0.01460931739772865;0.0;0.0;0.37957546501410644;0.0;0.39314667605006137;0.0010845013286117325;0.0;0.18664050965142195;0.0;0.02494353055806985;19;6;0.3343133103874903;922082.78
250001602068;27137.86;0.0;0.0;0.0;0.0;816157.37;0.0;0.0;1274007.8900000001;0.0;0.0;0.012817182265333836;0.0;0.0;0.0;0.0;0.38547025330978585;0.0;0.0;0.6017125644248803;0.0;0.0;10;3;0.510809606534699;2117303.12
250001602069;422652.08999999997;0.0;0.0;300000.0;0.0;460000.0;0.0;0.0;2125000.0;0.0;0.0;0.12778009249455252;0.0;0.0;0.09069877721027184;0.0;0.1390714583890835;0.0;0.0;0.6424496719060921;0.0;0.0;11;4;0.45663647169606697;3307652.09
250001602070;23540.0;0.0;98750.51;275000.0;0.0;0.0;0.0;0.0;50000.0;0.0;84925.0;0.04423020291159872;0.0;0.18554609579115797;0.5167079779392374;0.0;0.0;0.0;0.0;0.09394690507986135;0.0;0.1595688182781445;9;5;0.3376590277197662;532215.51
250001602071;2154639.44;0.0;2531114.46;120000.0;0.0;544979.61;96000.0;0.0;1346598.02;221537.19;61736.64;0.3044735901452048;0.0;0.3576735357191092;0.016957283032665818;0.0;0.07701144578168195;0.013565826426132655;0.0;0.19028869796972822;0.03130557360909553;0.008724047316381649;59;8;0.2643028056411653;7076605.360000001
250001602072;22000.0;0.0;0.0;0.0;0.0;1400000.0;80000.0;0.0;0.0;0.0;50000.0;0.014175257731958763;0.0;0.0;0.0;0.0;0.9020618556701031;0.05154639175257732;0.0;0.0;0.0;0.03221649484536082;5;4;0.8176114624295887;1552000.0
250001602073;42500.0;0.0;0.0;0.0;0.0;525000.0;0.0;0.0;0.0;0.0;48000.0;0.06904955320877336;0.0;0.0;0.0;0.0;0.8529650690495532;0.0;0.0;0.0;0.0;0.07798537774167344;12;3;0.7383989689585517;615500.0
250001602074;1.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;1;1.0;1.98
250001602075;0.0;0.0;496427.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40000.0;0.0;0.0;0.9254325976581773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07456740234182284;7;2;0.8619857903003691;536427.4299999999
250001602076;7.63;0.0;0.0;0.0;0.0;121458.48;0.0;0.0;5000.0;0.0;0.0;6.033236888522941e-05;0.0;0.0;0.0;0.0;0.9604033839579631;0.0;0.0;0.039536283673151644;0.0;0.0;3;3;0.9239377812845854;126466.11
250001602077;2068819.8900000001;0.0;0.0;0.0;0.0;471366.44999999995;0.0;0.0;152122.59;34660.88;103818.0;0.7308283166586055;0.0;0.0;0.0;0.0;0.16651422912549563;0.0;0.0;0.053738605720504366;0.012244252245808563;0.036674596249586085;19;5;0.566219802399222;2830787.8099999996
250001602078;8400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;8400.0
250001602079;536170.89;0.0;0.0;0.0;0.0;1326211.38;0.0;0.0;289000.0;0.0;237000.0;0.22449123690739842;0.0;0.0;0.0;0.0;0.5552760111554503;0.0;0.0;0.12100240553200892;0.0;0.09923034640514225;17;4;0.38321600780513876;2388382.27
250001602080;1660.32;0.0;0.0;0.0;0.0;1375102.25;0.0;0.0;13159.08;0.0;0.0;0.0011945421527896913;0.0;0.0;0.0;0.0;0.9893379601648769;0.0;0.0;0.009467497682333388;0.0;0.0;5;3;0.9788806598665193;1389921.6500000001
250001602084;1315429.06;0.0;0.0;52000.0;0.0;1030225.83;0.0;0.0;1945694.3;0.0;0.0;0.30286053514384825;0.0;0.0;0.011972327741854897;0.0;0.2371961785554709;0.0;0.0;0.44797095855882585;0.0;0.0;27;4;0.3488078472126086;4343349.19
250001602085;846.9200000000001;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;8500.0;0.0032655872682043033;0.0;0.0;0.0;0.0;0.9639597802048314;0.0;0.0;0.0;0.0;0.03277463252696427;4;3;0.9303032984500307;259346.92
250001602086;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400000.0;23000.0;0.002828854314002829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9429514380009429;0.05421970768505422;3;3;0.8921051935462287;424200.0
250001602087;172651.89;0.0;0.0;0.0;0.0;1160048.96;0.0;0.0;286541.74;0.0;54490.0;0.10315380786126654;0.0;0.0;0.0;0.0;0.6930909793660647;0.0;0.0;0.1711992355959323;0.0;0.03255597717673646;17;4;0.5213848836734535;1673732.59
250001602089;5585.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60000.0;0.08515666692078981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9148433330792102;4;2;0.844189982000537;65585.0
250001602090;5000.0;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;0.0;0.0;38200.0;0.01128158844765343;0.0;0.0;0.0;0.0;0.9025270758122743;0.0;0.0;0.0;0.0;0.0861913357400722;3;3;0.8221113431688148;443200.0
250001602091;119638.27000000002;0.0;0.0;0.0;0.0;435682.99;0.0;0.0;4000.0;0.0;0.0;0.21389902110997894;0.0;0.0;0.0;0.0;0.7789494538433958;0.0;0.0;0.0071515250466252615;0.0;0.0;28;3;0.6525661871852242;559321.26
250001602092;6850.0;0.0;0.0;20000.0;0.0;450000.0;0.0;0.0;0.0;0.0;100000.0;0.01187483747941406;0.0;0.0;0.03467105833405565;0.0;0.780098812516252;0.0;0.0;0.0;0.0;0.17335529167027824;5;4;0.6399493084905197;576850.0
250001602093;30000.0;0.0;0.0;0.0;0.0;753035.43;0.0;0.0;0.0;0.0;88785.0;0.03441075589384846;0.0;0.0;0.0;0.0;0.863750612038307;0.0;0.0;0.0;0.0;0.10183863206784452;3;3;0.7576203268991858;871820.43
250001602094;56.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;56.84
250001602095;895837.4199999999;0.0;0.0;0.0;0.0;263919.32;0.0;0.0;0.0;0.0;0.0;0.7724356230083215;0.0;0.0;0.0;0.0;0.22756437699167845;0.0;0.0;0.0;0.0;0.0;14;2;0.6484423373678645;1159756.74
250001602096;30210.399999999998;0.0;0.0;0.0;0.0;292377.64;0.0;0.0;0.0;0.0;54662.19;0.08008053434453835;0.0;0.0;0.0;0.0;0.7750230927625942;0.0;0.0;0.0;0.0;0.14489637289286741;5;3;0.6280686451737123;377250.23000000004
250001602097;7870.0;0.0;0.0;0.0;0.0;237812.75;0.0;0.0;0.0;0.0;10000.0;0.030780332267233514;0.0;0.0;0.0;0.0;0.9301086991594075;0.0;0.0;0.0;0.0;0.039110968573358974;4;3;0.8675792889692328;255682.75
250001602098;108198.5;0.0;0.0;0.0;0.0;21151.35;0.0;0.0;36290.0;0.0;85000.0;0.4316891348283204;0.0;0.0;0.0;0.0;0.08438941373448794;0.0;0.0;0.14478942594324087;0.0;0.3391320254939508;18;4;0.3294515908598773;250639.85
250001602099;10000.0;0.0;0.0;0.0;0.0;1650000.0;0.0;0.0;0.0;0.0;135000.0;0.005571030640668524;0.0;0.0;0.0;0.0;0.9192200557103064;0.0;0.0;0.0;0.0;0.07520891364902507;5;3;0.8506529278947246;1795000.0
250001602100;1132.42;0.0;0.0;0.0;0.0;824191.25;0.0;0.0;0.0;40000.0;40000.0;0.0012508454572937434;0.0;0.0;0.0;0.0;0.910382968336617;0.0;0.0;0.0;0.04418309310304457;0.04418309310304457;13;4;0.8327030050840526;905323.67
250001602101;561982.86;0.0;0.0;0.0;0.0;4040000.0;0.0;0.0;0.0;0.0;0.0;0.12211754739129992;0.0;0.0;0.0;0.0;0.8778824526087;0.0;0.0;0.0;0.0;0.0;5;2;0.7855902959791328;4601982.86
250001602102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;14000.0
250001602103;165.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;165.66
250001602104;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;86290.0;0.0;0.0;0.0;0.0;0.0;0.6985923364420692;0.0;0.0;0.0;0.0;0.30140766355793075;7;2;0.57887783218704;286290.0
250001602105;294000.0;0.0;0.0;0.0;0.0;1393750.0;0.0;0.0;0.0;0.0;165000.0;0.15868303872621778;0.0;0.0;0.0;0.0;0.7522601538253947;0.0;0.0;0.0;0.0;0.08905680744838754;8;3;0.599006760765692;1852750.0
250001602106;0.0;0.0;0.0;0.0;0.0;600000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;600000.0
250001602107;10000.0;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2;0.7222222222222223;60000.0
250001602108;2200.0;0.0;0.0;0.0;0.0;280000.0;0.0;0.0;0.0;0.0;32000.0;0.007001909611712286;0.0;0.0;0.0;0.0;0.8911521323997453;0.0;0.0;0.0;0.0;0.10184595798854233;4;3;0.8045737489774277;314200.0
250001602109;308265.54000000004;0.0;0.0;0.0;0.0;428929.78;0.0;0.0;0.0;0.0;80415.93;0.37703192073249975;0.0;0.0;0.0;0.0;0.5246133538402267;0.0;0.0;0.0;0.0;0.09835472542727365;6;3;0.42704589229260326;817611.25
250001602110;0.0;0.0;0.0;0.0;0.0;4335000.0;0.0;0.0;0.0;7500000.0;1279000.0;0.0;0.0;0.0;0.0;0.0;0.3305627573585481;0.0;0.0;0.0;0.5719078847033704;0.09752935793808144;12;3;0.4458623407981844;13114000.0
250001602111;0.0;0.0;0.0;70000.0;0.0;300000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1891891891891892;0.0;0.8108108108108109;0.0;0.0;0.0;0.0;0.0;2;2;0.6932067202337473;370000.0
250001602112;527262.46;0.0;0.0;0.0;0.0;2115394.0300000003;0.0;0.0;0.0;258610.78;61980.0;0.1779340068370332;0.0;0.0;0.0;0.0;0.7138769860403854;0.0;0.0;0.0;0.08727276411191968;0.020916243010661747;36;4;0.5493348865646019;2963247.27
250001602113;9465.87;0.0;469500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019763140951984743;0.0;0.9802368590480153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2;0.9612548815766067;478965.87
250001602114;10125995.87;0.0;14224328.38;0.0;0.0;14500000.0;0.0;0.0;55000.0;0.0;350000.0;0.25795216479456284;0.0;0.36235411760737146;0.0;0.0;0.3693766457679941;0.0;0.0;0.00140108382877515;0.0;0.00891598800129641;28;5;0.33436039018596686;39255324.25
250001602116;32555.85;0.0;0.0;0.0;0.0;280000.0;0.0;0.0;0.0;16666.0;108000.0;0.07446071142144428;0.0;0.0;0.0;0.0;0.6404071525702569;0.0;0.0;0.0;0.03811794858834251;0.24701418741995626;5;4;0.4781347053998568;437221.85
250001602118;6217.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;1;1.0;6217.0
250001602119;4650.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55200.0;0.07769423558897243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9223057644110275;3;2;0.8566843173095646;59850.0
250001602120;202091.35;0.0;225000.0;19520.0;0.0;2299959.19;0.0;0.0;877402.23;480750.0;0.0;0.049233860926495655;0.0;0.054814907755633885;0.004755497775066548;0.0;0.560320225962544;0.0;0.0;0.21375432134238873;0.11712118623787106;0.0;27;6;0.3788182997141045;4104722.77
250001602121;47684.3;0.0;0.0;0.0;0.0;750000.0;0.0;0.0;22500.0;0.0;240321.9;0.04496371638374203;0.0;0.0;0.0;0.0;0.707209443942902;0.0;0.0;0.02121628331828706;0.0;0.22661055635506894;9;4;0.5539694083224619;1060506.2
250001602122;5903.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5903.93
250001602124;2828.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60000.0;0.04502074612847432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9549792538715257;5;2;0.9140122429069806;62828.59
250001602126;142.57;0.0;0.0;0.0;0.0;217000.0;0.0;0.0;0.0;0.0;0.0;0.0006565732366527669;0.0;0.0;0.0;0.0;0.9993434267633472;0.0;0.0;0.0;0.0;0.0;2;2;0.9986877157035245;217142.57
250001602129;3523.0299999999997;0.0;0.0;20000.0;0.0;110269.86;0.0;0.0;0.0;0.0;38246.0;0.020478102363948054;0.0;0.0;0.11625278447216207;0.0;0.6409589134177742;0.0;0.0;0.0;0.0;0.22231019974611552;8;4;0.4741842161748108;172038.89
250001602130;122942.62;0.0;0.0;80000.0;0.0;1470000.0;0.0;0.0;0.0;150000.0;57000.0;0.06539700663842601;0.0;0.0;0.042554490306730745;0.0;0.7819387593861774;0.0;0.0;0.0;0.07978966932512015;0.030320074343545653;11;5;0.6248015747921364;1879942.62
250001602131;12000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30000.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;3;2;0.5918367346938775;42000.0
250001602132;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0;25000.0;0.0;0.0;0.0;0.0;0.0;0.9230769230769231;0.0;0.0;0.0;0.0;0.07692307692307693;2;2;0.8579881656804735;325000.0
250001602133;227.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60000.0;0.0037854492570646974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9962145507429353;5;2;0.9924577607380263;60227.99
250001602134;157715.44;0.0;0.0;450000.0;0.0;39500.0;0.0;0.0;0.0;35392.4;77000.0;0.20762745155447582;0.0;0.0;0.5924109472066534;0.0;0.05200051647702846;0.0;0.0;0.0;0.04659298935092614;0.10136809541091625;10;5;0.4092103401470604;759607.84
250001602135;2208.64;0.0;0.0;0.0;0.0;430000.0;0.0;0.0;0.0;0.0;27996.0;0.0047992562613014935;0.0;0.0;0.0;0.0;0.9343669372825097;0.0;0.0;0.0;0.0;0.06083380645618871;6;3;0.8767653583553082;460204.64
250001602136;55000.0;0.0;0.0;0.0;0.0;690000.0;0.0;0.0;0.0;0.0;190000.0;0.058823529411764705;0.0;0.0;0.0;0.0;0.7379679144385026;0.0;0.0;0.0;0.0;0.20320855614973263;7;3;0.589350567645629;935000.0
250001602138;1250.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;1250.0
250001602139;1000.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;0.0;0.00398406374501992;0.0;0.0;0.0;0.0;0.9960159362549801;0.0;0.0;0.0;0.0;0.0;2;2;0.9920636180378088;251000.0
250001602140;105948.23;0.0;0.0;0.0;0.0;450000.0;0.0;0.0;0.0;0.0;0.0;0.19057211496113585;0.0;0.0;0.0;0.0;0.8094278850388642;0.0;0.0;0.0;0.0;0.0;4;2;0.6914912320792492;555948.23
250001602141;128.0;0.0;0.0;0.0;0.0;280000.0;0.0;0.0;0.0;0.0;0.0;0.0004569339730408956;0.0;0.0;0.0;0.0;0.9995430660269591;0.0;0.0;0.0;0.0;0.0;4;2;0.9990865496312296;280128.0
250001602142;14540.619999999999;0.0;0.0;0.0;0.0;800000.0;0.0;0.0;600000.0;0.0;444900.0;0.007819889403082954;0.0;0.0;0.0;0.0;0.4302369171649052;0.0;0.0;0.3226776878736789;0.0;0.2392655055583329;5;4;0.3465338279634259;1859440.62
250001602143;62099.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51570.0;0.0;93000.0;0.3004781106551017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24952855940732102;0.0;0.4499933299375772;5;3;0.3550455939310617;206669.73
250001602144;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25000.0;0.038461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9615384615384616;2;2;0.9260355029585798;26000.0
250001602145;62513.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;1;1.0;62513.49
250001602146;12397.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;12397.08
250001602147;4865.469999999999;0.0;0.0;0.0;0.0;440000.0;0.0;0.0;10000.0;0.0;0.0;0.010696503297997097;0.0;0.0;0.0;0.0;0.9673189745530696;0.0;0.0;0.0219845221489334;0.0;0.0;7;3;0.936303732927323;454865.47
250001602148;9326.07;0.0;0.0;0.0;0.0;380000.0;0.0;0.0;0.0;0.0;0.0;0.023954393806713225;0.0;0.0;0.0;0.0;0.9760456061932867;0.0;0.0;0.0;0.0;0.0;3;2;0.9532388383518677;389326.07
250001602149;48498.439999999995;0.0;0.0;400000.0;0.0;172267.82;0.0;0.0;218750.0;0.0;0.0;0.057769506453633185;0.0;0.0;0.47646486322968895;0.0;0.2051989082379417;0.0;0.0;0.26056672207873616;0.0;0.0;11;4;0.34035769036528307;839516.26
250001602150;1827.96;0.0;0.0;0.0;0.0;352820.0;0.0;0.0;1000.0;0.0;20000.0;0.0048661518087307065;0.0;0.0;0.0;0.0;0.939230443311871;0.0;0.0;0.002662066899018964;0.0;0.053241337980379284;8;4;0.8850192317473552;375647.96
250001602151;898848.12;0.0;4449800.0;130000.0;0.0;281202.71;0.0;0.0;383612.0;0.0;5500.0;0.14617881825771256;0.0;0.7236667586100858;0.021141776848242876;0.0;0.04573173033800889;0.0;0.0;0.06238645615621651;0.0;0.0008944597897333525;8;6;0.5514930602825058;6148962.83
250001602152;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;28000.0;0.0;0.0;0.0;0.0;0.0;0.8992805755395683;0.0;0.0;0.0;0.0;0.10071942446043165;2;2;0.8188499560064177;278000.0
250001602155;3600.12;0.0;0.0;12000.0;0.0;245000.0;2500.0;0.0;1936.15;0.0;60688.0;0.011052661197153039;0.0;0.0;0.0368409759579782;0.0;0.7521699258087216;0.007675203324578791;0.0;0.005944137966753291;0.0;0.1863170957448151;19;6;0.6020473178091972;325724.27
250001602156;3683.65;0.0;0.0;0.0;0.0;25000.0;0.0;0.0;0.0;0.0;30500.0;0.0622410074403995;0.0;0.0;0.0;0.0;0.42241396061243264;0.0;0.0;0.0;0.0;0.5153450319471679;5;3;0.4478879990801051;59183.65
250001602157;2650.0;0.0;0.0;0.0;0.0;350000.0;0.0;0.0;0.0;0.0;38200.0;0.006780094665472688;0.0;0.0;0.0;0.0;0.8954842011001664;0.0;0.0;0.0;0.0;0.09773570423436101;3;3;0.8114901919858624;390850.0
250001602158;5388.72;0.0;0.0;0.0;0.0;219966.37;0.0;0.0;0.0;0.0;50000.0;0.01957007586095467;0.0;0.0;0.0;0.0;0.7988462098158419;0.0;0.0;0.0;0.0;0.18158371432320355;8;3;0.6715109001137505;275355.08999999997
250001602159;44492.97;0.0;0.0;0.0;0.0;545000.0;0.0;0.0;0.0;0.0;58500.0;0.0686627356466537;0.0;0.0;0.0;0.0;0.8410585071625083;0.0;0.0;0.0;0.0;0.09027875719083804;8;3;0.7202442377368315;647992.97
250001602160;415637.11;0.0;0.0;0.0;0.0;290000.0;0.0;0.0;0.0;0.0;0.0;0.589023882261521;0.0;0.0;0.0;0.0;0.4109761177384789;0.0;0.0;0.0;0.0;0.0;5;2;0.5158505032258263;705637.11
250001602161;408.82;0.0;0.0;0.0;0.0;450000.0;0.0;0.0;0.0;0.0;0.0;0.0009076642859702437;0.0;0.0;0.0;0.0;0.9990923357140298;0.0;0.0;0.0;0.0;0.0;4;2;0.9981863191369715;450408.82
250001602162;41481.99;0.0;0.0;0.0;0.0;425000.0;0.0;0.0;0.0;0.0;0.0;0.08892516943687365;0.0;0.0;0.0;0.0;0.9110748305631263;0.0;0.0;0.0;0.0;0.0;3;2;0.8379650326450061;466481.99
250001602163;105400.0;0.0;0.0;0.0;0.0;358697.18;0.0;0.0;0.0;0.0;542594.13;0.10469942369920725;0.0;0.0;0.0;0.0;0.3563129793978255;0.0;0.0;0.0;0.0;0.5389875969029672;5;3;0.4284285382255368;1006691.31
250001602164;0.0;0.0;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0
250001602165;5922.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;770000.0;0.0;0.0;0.007633003404385865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9923669965956141;0.0;0.0;4;2;0.9848505186731709;775922.62
250001602166;36000.0;0.0;0.0;0.0;0.0;1450000.0;0.0;0.0;0.0;0.0;95000.0;0.022770398481973434;0.0;0.0;0.0;0.0;0.9171410499683744;0.0;0.0;0.0;0.0;0.06008855154965212;4;3;0.8452768306114553;1581000.0
250001602168;21.65;0.0;0.0;0.0;0.0;70000.0;0.0;0.0;0.0;0.0;16000.0;0.00025168082686160984;0.0;0.0;0.0;0.0;0.8137486318851127;0.0;0.0;0.0;0.0;0.18599968728802577;4;3;0.6967827829093747;86021.65
250001602169;3924874.42;0.0;77012.45;100000.0;0.0;640898.63;0.0;0.0;0.0;0.0;115500.0;0.8078723286229267;0.0;0.0158517752816297;0.020583393050902423;0.0;0.13191868407074883;0.0;0.0;0.0;0.0;0.0237738189737923;15;5;0.6713003878792538;4858285.5
250001602170;37954.75;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;10000.0;0.0;32000.0;0.11503016701532559;0.0;0.0;0.0;0.0;0.7576796515279747;0.0;0.0;0.030307186061118988;0.0;0.09698299539558075;8;4;0.5976346205859694;329954.75
250001602171;3600.88;0.0;0.0;0.0;0.0;161000.0;900.0;0.0;0.0;0.0;16100.0;0.01982853827580571;0.0;0.0;0.0;0.0;0.8865595805482881;0.004955923121077387;0.0;0.0;0.0;0.0886559580548288;4;4;0.7942655008647133;181600.88
250001602172;68851.72;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;67000.0;0.29192799611552545;0.0;0.0;0.0;0.0;0.42399521190687095;0.0;0.0;0.0;0.0;0.28407679197760355;4;3;0.3456935183762653;235851.72
250001602173;525502.44;0.0;212120.73;35000.0;0.0;460377.0;0.0;0.0;272402.0;0.0;67833.28;0.3340265692589116;0.0;0.13483088624782769;0.02224714679547807;0.0;0.2926307057217659;0.0;0.0;0.17314763661090907;0.0;0.04311705536510762;18;6;0.24771996685631262;1573235.45
250001602174;27148.730000000003;0.0;0.0;0.0;0.0;397885.46;0.0;0.0;0.0;0.0;0.0;0.06387422621224896;0.0;0.0;0.0;0.0;0.9361257737877511;0.0;0.0;0.0;0.0;0.0;10;2;0.8804113811239294;425034.19
250001602175;67136.19;0.0;12186.32;0.0;0.0;49450.5;0.0;0.0;218117.0;0.0;54326.74;0.16733147357382264;0.0;0.030373407889874984;0.0;0.0;0.12325133484581588;0.0;0.0;0.5436388186684629;0.0;0.13540496502202362;9;5;0.35799092721236436;401216.75
250001602176;300.0;0.0;0.0;0.0;0.0;12020.36;0.0;0.0;0.0;0.0;179240.04;0.0015660856836799252;0.0;0.0;0.0;0.0;0.06274971236226276;0.0;0.0;0.0;0.0;0.9356842019540572;4;3;0.8794449048123163;191560.40000000002
250001602177;500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;500.0
250001604811;52383.87;0.0;0.0;100000.0;0.0;220000.0;0.0;0.0;180600.0;0.0;125000.0;0.07726418329096826;0.0;0.0;0.147496134384436;0.0;0.32449149564575924;0.0;0.0;0.2663780186982915;0.0;0.18437016798054504;12;5;0.23796920211119543;677983.87
250001604814;36450.0;0.0;0.0;1295000.0;0.0;0.0;0.0;0.0;0.0;51000.0;0.0;0.026366233860175774;0.0;0.0;0.9367427393395783;0.0;0.0;0.0;0.0;0.0;0.03689102680024594;0.0;5;3;0.8795430858517631;1382450.0
250001604819;14116.02;0.0;0.0;0.0;0.0;159874.0;0.0;0.0;990.0;0.0;52000.0;0.06219058399941987;0.0;0.0;0.0;0.0;0.7043527443516835;0.0;0.0;0.00436161737936229;0.0;0.2290950542695344;7;4;0.5524840248108618;226980.02
