SQ_CANDIDATO;valor_ativos_financeiros;valor_bens_luxo_colecao;valor_creditos_direitos;valor_dinheiro_especie;valor_direitos_intangiveis;valor_imoveis;valor_outros;valor_outros_atividade_profissional;valor_participacoes_societarias;valor_rural_agropecuario;valor_veiculos;perc_ativos_financeiros;perc_bens_luxo_colecao;perc_creditos_direitos;perc_dinheiro_especie;perc_direitos_intangiveis;perc_imoveis;perc_outros;perc_outros_atividade_profissional;perc_participacoes_societarias;perc_rural_agropecuario;perc_veiculos;qtd_bens;qtd_macros_presentes;indice_concentracao_macro;patrimonio_total;estrato;perfil_cluster
160001717450;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - societário concentrado
160001717452;11344.25;0.0;7289.98;104000.0;0.0;0.0;0.0;0.0;9000.0;0.0;64713.08;0.0577764472556308;0.0;0.0371279850994648;0.5296736685621005;0.0;0.0;0.0;0.0;0.0458371443947971;0.0;0.3295847546880067;7;5;0.3959979546320857;196347.31;02_medio_baixo;Patrimônio médio-baixo - veicular + financeiro
160001717453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;27000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
160001717454;0.0;0.0;0.0;25800.0;0.0;203400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.112565445026178;0.0;0.887434554973822;0.0;0.0;0.0;0.0;0.0;3;2;0.8002110687755268;229200.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
160001717457;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;20000.0;01_baixo;Baixo patrimônio - financeiro concentrado
160001717469;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;300000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
160001717470;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717471;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717472;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717473;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717474;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717475;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717476;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717477;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717478;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;23000.0;0.0;0.0;0.0;0.303030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.696969696969697;2;2;0.5775941230486685;33000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
160001717479;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717480;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717481;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717482;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717483;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717484;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717485;0.0;0.0;0.0;0.0;0.0;600000.0;0.0;0.0;0.0;0.0;70000.0;0.0;0.0;0.0;0.0;0.0;0.8955223880597015;0.0;0.0;0.0;0.0;0.1044776119402985;2;2;0.8128759189128982;670000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
160001717486;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300000.0;115000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7228915662650602;0.2771084337349397;4;2;0.5993613006241836;415000.0;03_medio_alto;Patrimônio médio-alto - rural/agropecuário + imobiliário
160001717488;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717489;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717490;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717491;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717492;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;16000.0;0.0;0.0;0.0;0.238095238095238;0.0;0.0;0.0;0.0;0.0;0.0;0.7619047619047619;2;2;0.6371882086167799;21000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
160001717493;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717494;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717495;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;25000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
160001717497;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717498;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;2;2;0.5;20000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001717499;146363.44;0.0;0.0;0.0;0.0;575000.0;1500.0;0.0;0.0;0.0;62000.0;0.1864826828983141;0.0;0.0;0.0;0.0;0.7326115228402027;0.0019111604943657;0.0;0.0;0.0;0.0789946337671175;8;4;0.5777392391176303;784863.44;04_alto;Alto patrimônio - imobiliário + financeiro
160001717639;0.0;0.0;0.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;80000.0;01_baixo;Baixo patrimônio - imobiliário concentrado
160001717640;83.4;0.0;0.0;0.0;0.0;240000.0;43000.0;0.0;0.0;0.0;0.0;0.0002946128243478;0.0;0.0;0.0;0.0;0.847806688770871;0.151898698404781;0.0;0.0;0.0;0.0;3;3;0.7418494828984113;283083.4;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
160001717641;3000.0;0.0;0.0;0.0;0.0;15000.0;0.0;0.0;0.0;0.0;49000.0;0.044776119402985;0.0;0.0;0.0;0.0;0.2238805970149253;0.0;0.0;0.0;0.0;0.7313432835820896;3;3;0.5869904210291824;67000.0;01_baixo;Baixo patrimônio - imobiliário + veicular
160001717642;16405.53;0.0;0.0;0.0;0.0;1020001.26;325750.0;0.0;665695.24;0.0;0.0;0.008090102116573;0.0;0.0;0.0;0.0;0.5029959015303498;0.1606379534506765;0.0;0.3282760429024005;0.0;0.0;13;4;0.3866400391410663;2027852.03;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
160001717643;50000.0;0.0;0.0;0.0;0.0;592747.53;0.0;0.0;0.0;0.0;138481.97;0.0640016794040675;0.0;0.0;0.0;0.0;0.7587367476522584;0.0;0.0;0.0;0.0;0.177261572943674;5;3;0.6111993324469334;781229.5;04_alto;Alto patrimônio - imobiliário + financeiro
160001717700;0.0;0.0;0.0;0.0;0.0;110000.0;0.0;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.9565217391304348;0.0;0.0;0.0;0.0;0.0434782608695652;3;2;0.9168241965973536;115000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
160001717703;0.0;0.0;0.0;0.0;0.0;180000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;180000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
160001717704;53330.53;0.0;0.0;0.0;0.0;1905016.76;0.0;0.0;15000.0;0.0;54990.0;0.0262927326056308;0.0;0.0;0.0;0.0;0.9392011720102036;0.0;0.0;0.0073952197565721;0.0;0.0271108756275934;7;4;0.8835798381457538;2028337.29;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
160001717705;4162.4800000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24000.0;0.1478023242271277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8521976757728723;4;2;0.7480864056396266;28162.48;01_baixo;Baixo patrimônio - veicular concentrado com financeiro e societário
160001717708;0.0;0.0;0.0;0.0;0.0;730000.0;0.0;0.0;0.0;0.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.9798657718120806;0.0;0.0;0.0;0.0;0.0201342281879194;6;2;0.9605423179136074;745000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
160001717709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1100.0;0.0;17285.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0598313842806635;0.0;0.9401686157193364;3;2;0.8874968205285536;18385.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
160001717754;0.0;0.0;0.0;0.0;0.0;450000.0;0.0;0.0;0.0;0.0;7000.0;0.0;0.0;0.0;0.0;0.0;0.9846827133479212;0.0;0.0;0.0;0.0;0.0153172866520787;4;2;0.9698346652366064;457000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
160001717756;0.0;0.0;0.0;0.0;0.0;232000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;1;1.0;232000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
160001717802;35550.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;35550.16;01_baixo;Baixo patrimônio - financeiro concentrado
160001723021;0.0;0.0;0.0;0.0;0.0;919380.93;0.0;0.0;0.0;0.0;27000.0;0.0;0.0;0.0;0.0;0.0;0.9714702619800252;0.0;0.0;0.0;0.0;0.0285297380199746;5;2;0.9445684158630274;946380.93;04_alto;Alto patrimônio - imobiliário concentrado com veicular e outros ativos
160001723028;0.0;0.0;0.0;0.0;0.0;280000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;280000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
160001723029;14448.88;0.0;454000.0;0.0;0.0;1971697.98;2697.66;0.0;628102.93;300000.0;70474.09;0.0041985208240429;0.0;0.1319222288589499;0.0;0.0;0.5729312602605492;0.0007838795592591;0.0;0.1825126398203458;0.0871732789816849;0.0204781916951679;25;7;0.3870013460928417;3441421.54;04_alto;Alto patrimônio - imobiliário diversificado com societário e créditos e direitos
160001723030;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;6500.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
160001723032;8343.35;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;0.0;0.0;2500.0;0.0203078618651123;0.0;0.0;0.0;0.0;0.9736070937986462;0.0;0.0;0.0;0.0;0.0060850443362415;3;3;0.9483602101131524;410843.35;03_medio_alto;Patrimônio médio-alto - imobiliário + veicular com veicular e financeiro
160001723033;5225.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5225.84;01_baixo;Baixo patrimônio - financeiro concentrado
160001723040;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;90000.0;0.0;0.0;0.0;0.0;0.0;0.7352941176470589;0.0;0.0;0.0;0.0;0.2647058823529412;2;2;0.6107266435986161;340000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
160001723042;0.0;0.0;0.0;0.0;0.0;150000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;150000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
160001723043;10473.47;0.0;0.0;5500.0;0.0;0.0;6016.0;0.0;0.0;0.0;0.0;0.4762947901882128;0.0;0.0;0.2501197163915274;0.0;0.0;0.2735854934202598;0.0;0.0;0.0;0.0;4;3;0.3642656218982188;21989.47;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001723044;2543.6;0.0;0.0;0.0;0.0;75000.0;0.0;0.0;0.0;0.0;0.0;0.0328021912833554;0.0;0.0;0.0;0.0;0.9671978087166444;0.0;0.0;0.0;0.0;0.0;3;2;0.9365475849392688;77543.6;01_baixo;Baixo patrimônio - imobiliário concentrado
160001723045;207151.98;0.0;0.0;0.0;0.0;160000.0;0.0;0.0;0.0;0.0;55000.0;0.4907047457174073;0.0;0.0;0.0;0.0;0.3790104217916969;0.0;0.0;0.0;0.0;0.1302848324908958;4;3;0.4014141848734861;422151.98;03_medio_alto;Patrimônio médio-alto - imobiliário + veicular com veicular e financeiro
160001723050;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;9500.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
160001723053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42828.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;42828.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
160001723054;261941.32;0.0;0.0;0.0;0.0;1194153.21;0.0;0.0;20000.0;0.0;195300.0;0.1567202209283286;0.0;0.0;0.0;0.0;0.7144651897359027;0.0;0.0;0.0119660556744792;0.0;0.1168485336612894;23;4;0.5488185012993817;1671394.53;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
160001723055;6976.57;0.0;0.0;25000.0;0.0;0.0;0.0;0.0;557.01;0.0;70702.04000000001;0.0675790972147016;0.0;0.0;0.2421644777258081;0.0;0.0;0.0;0.0;0.005395521429522;0.0;0.684860903629968;6;4;0.5322741376249203;103235.62;02_medio_baixo;Patrimônio médio-baixo - veicular + financeiro
160001723056;5679.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35000.0;59000.0;0.0569749642904509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3511263430833427;0.5918986926262063;3;3;0.4768799176955917;99679.22;01_baixo;Baixo patrimônio - veicular concentrado com financeiro e societário
160001723057;511376.96;0.0;13283.62;845000.0;0.0;0.0;40000.0;0.0;2613877.9;100000.0;636390.4;0.1074337396402443;0.0;0.0027907181672008;0.1775236608157053;0.0;0.0;0.0084034869025185;0.0;0.5491422174358201;0.0210087172562964;0.1336974597822142;21;7;0.3630086171858083;4759928.88;04_alto;Alto patrimônio - imobiliário diversificado com societário e créditos e direitos
160001723058;4877.9;0.0;0.0;0.0;0.0;643658.0;124832.95;0.0;24000.0;0.0;267710.0;0.0045798487126093;0.0;0.0;0.0;0.0;0.6043289658789112;0.1172053599599691;0.0;0.0225335429390978;0.0;0.2513522825094123;20;5;0.44265730089793;1065078.85;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
160001723059;2294.84;5000.0;0.0;0.0;0.0;56853.08;0.0;0.0;68000.0;0.0;0.0;0.017365691416104;0.0378363881928675;0.0;0.0;0.0;0.4302230409680304;0.0;0.0;0.5145748794229982;0.0;0.0;6;4;0.4516123310228134;132147.91999999998;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário
160001723061;0.0;0.0;0.0;0.0;0.0;175000.0;0.0;0.0;1200.0;0.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.9152719665271968;0.0;0.0;0.006276150627615;0.0;0.0784518828451882;3;3;0.8439168606992175;191200.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
160001723062;0.0;0.0;0.0;65000.0;0.0;170798.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2756588097120451;0.0;0.7243411902879549;0.0;0.0;0.0;0.0;0.0;2;2;0.6006579393196327;235798.74;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
160001723063;42500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60000.0;0.4146341463414634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5853658536585366;2;2;0.5145746579417013;102500.0;02_medio_baixo;Patrimônio médio-baixo - veicular + financeiro
160001723064;16152.2;0.0;0.0;210500.0;0.0;146953.33;0.0;0.0;1.13;76748.26;0.0;0.0358654902670986;0.0;0.0;0.4674091270058734;0.0;0.326305594707392;0.0;0.0;2.5091321307203656e-06;0.1704172788875049;0.0;11;5;0.3552750154875543;450354.92;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com financeiro e societário
160001723065;0.0;0.0;0.0;0.0;0.0;700000.0;0.0;0.0;167000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8073817762399077;0.0;0.0;0.1926182237600922;0.0;0.0;2;2;0.6889671127288013;867000.0;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
160001723067;460.0;0.0;0.0;0.0;0.0;0.0;105256.0;0.0;50000.0;0.0;0.0;0.00295409591821;0.0;0.0;0.0;0.0;0.0;0.6759485216676514;0.0;0.3210973824141385;0.0;0.0;3;3;0.5600186596205889;155716.0;02_medio_baixo;Patrimônio médio-baixo - societário + veicular
160001723068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;1.0;400000.0;03_medio_alto;Patrimônio médio-alto - veicular diversificado
160001723070;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1.0;200000.0;02_medio_baixo;Patrimônio médio-baixo - rural/agropecuário + imobiliário
160001723071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33685.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;33685.26;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
160001723213;5898.37;0.0;0.0;20158.8;0.0;259000.0;0.0;0.0;88000.0;0.0;0.0;0.0158109010476866;0.0;0.0;0.0540367579585724;0.0;0.6942635628742908;0.0;0.0;0.2358887781194501;0.0;0.0;5;4;0.5408153661802046;373057.17;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com financeiro e societário
160001723214;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001723215;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001723216;35000.0;0.0;0.0;10000.0;0.0;725954.43;0.0;0.0;0.0;0.0;189000.0;0.0364600640469985;0.0;0.0;0.0104171611562853;0.0;0.7562384289429239;0.0;0.0;0.0;0.0;0.1968843458537922;6;4;0.6120978605692047;959954.43;04_alto;Alto patrimônio - imobiliário + financeiro
160001723217;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001723218;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001723219;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;76000.0;0.0;0.0;0.0;0.1162790697674418;0.0;0.0;0.0;0.0;0.0;0.0;0.8837209302325582;2;2;0.7944835045970795;86000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
160001723220;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001723221;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001723222;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001723223;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;5000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
160001723224;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
